300,5.000,0.292,1.461,0.000
500,5.000,0.305,1.530,0.000
700,5.000,0.298,1.496,0.000
900,5.000,0.299,1.496,0.000
1100,5.000,0.299,1.496,0.000
1300,5.000,0.299,1.496,0.000
1500,5.000,0.298,1.496,0.000
1700,5.000,0.298,1.492,0.000
1900,5.000,0.298,1.492,0.000
2100,5.000,0.298,1.492,0.000
2300,5.000,0.298,1.496,0.000
2500,5.000,0.298,1.496,0.000
2700,5.000,0.298,1.492,0.001
2900,5.000,0.298,1.496,0.001
3100,5.000,0.299,1.496,0.001
3300,5.000,0.299,1.496,0.001
3500,5.000,0.298,1.496,0.001
3700,5.000,0.299,1.496,0.001
3900,5.000,0.302,1.511,0.001
4100,5.000,0.298,1.492,0.001
4300,5.000,0.298,1.492,0.001
4500,5.000,0.298,1.492,0.001
4700,5.000,0.299,1.496,0.001
4900,5.000,0.299,1.496,0.001
5100,5.000,0.299,1.496,0.002
5300,5.000,0.298,1.496,0.002
5500,5.000,0.298,1.492,0.002
5700,5.000,0.298,1.492,0.002
5900,5.000,0.299,1.496,0.002
6100,5.000,0.298,1.496,0.002
6300,5.000,0.298,1.492,0.002
6500,5.000,0.298,1.492,0.002
6700,5.000,0.298,1.496,0.002
6900,5.000,0.299,1.496,0.002
7100,5.000,0.298,1.492,0.002
7300,5.000,0.299,1.496,0.003
7500,5.000,0.299,1.496,0.003
7700,5.000,0.298,1.492,0.003
7900,5.000,0.298,1.496,0.003
8100,5.000,0.298,1.496,0.003
8300,5.000,0.298,1.496,0.003
8500,5.000,0.299,1.496,0.003
8700,5.000,0.299,1.496,0.003
8900,5.000,0.299,1.496,0.003
9100,5.000,0.299,1.496,0.003
9300,5.000,0.298,1.496,0.003
9500,5.000,0.298,1.496,0.003
9700,5.000,0.298,1.496,0.004
9900,5.000,0.298,1.496,0.004
10100,5.000,0.299,1.496,0.004
10300,5.000,0.299,1.496,0.004
10500,5.000,0.298,1.492,0.004
10700,5.000,0.298,1.492,0.004
10900,5.000,0.299,1.496,0.004
11100,5.000,0.298,1.492,0.004
11300,5.000,0.298,1.492,0.004
11500,5.000,0.298,1.496,0.004
11700,5.000,0.298,1.496,0.004
11900,5.000,0.299,1.496,0.004
12100,5.000,0.299,1.496,0.005
12300,5.000,0.299,1.496,0.005
12500,5.000,0.299,1.496,0.005
12700,5.000,0.298,1.492,0.005
12900,5.000,0.298,1.492,0.005
13100,5.000,0.299,1.496,0.005
13300,5.000,0.300,1.500,0.005
13500,5.000,0.300,1.500,0.005
13700,5.000,0.298,1.496,0.005
13900,5.000,0.299,1.500,0.005
14100,5.000,0.299,1.496,0.005
14300,5.000,0.299,1.496,0.006
14500,5.000,0.299,1.496,0.006
14700,5.000,0.298,1.492,0.006
14900,5.000,0.298,1.496,0.006
15100,5.000,0.298,1.492,0.006
15300,5.000,0.298,1.492,0.006
